0.0000	-14.99
0.5000	-15.08
1.0000	-15.02
1.5000	-14.98
2.0000	-14.93
2.5000	-15.87
3.0000	-16.05
3.5000	-15.58
4.0000	-15.64
4.5000	-15.44
5.0000	-15.30
5.5000	-14.97
6.0000	-15.06
6.5000	-15.37
7.0000	-15.38
7.5000	-15.30
8.0000	-15.55
8.5000	-15.47
9.0000	-15.51
9.5000	-15.67
10.0000	-15.60
10.5000	-16.40
11.0000	-17.43
11.5000	-16.70
12.0000	-17.44
12.5000	-16.26
13.0000	-16.09
13.5000	-17.88
14.0000	-17.04
14.5000	-17.12
15.0000	-17.06
15.5000	-17.07
16.0000	-17.56
16.5000	-16.38
17.0000	-16.03
17.5000	-15.82
18.0000	-16.01
18.5000	-16.06
19.0000	-16.33
19.5000	-16.67
20.0000	-16.31
20.5000	-16.19
21.0000	-16.51
21.5000	-16.50
22.0000	-16.68
22.5000	-16.85
23.0000	-17.11
23.5000	-17.50
24.0000	-18.26
24.5000	-17.25
25.0000	-17.82
25.5000	-17.55
26.0000	-18.67
26.5000	-19.03
27.0000	-18.08
27.5000	-17.93
28.0000	-18.50
28.5000	-18.60
29.0000	-21.87
29.5000	-2.64
30.0000	-2.62
30.5000	-20.41
31.0000	-14.88
31.5000	-14.28
32.0000	-2.02
32.5000	-1.98
33.0000	-1.96
33.5000	-1.96
34.0000	-1.95
34.5000	-1.94
35.0000	-1.94
35.5000	-1.95
36.0000	-1.94
36.5000	-1.94
37.0000	-1.95
37.5000	-1.95
38.0000	-1.95
38.5000	-1.97
39.0000	-1.95
39.5000	-1.97
40.0000	-1.96
40.5000	-1.97
41.0000	-1.97
41.5000	-1.97
42.0000	-1.97
42.5000	-1.97
43.0000	-1.97
43.5000	-1.98
44.0000	-1.98
44.5000	-1.99
45.0000	-2.00
45.5000	-2.00
46.0000	-2.02
46.5000	-2.02
47.0000	-2.03
47.5000	-2.03
48.0000	-2.04
48.5000	-2.04
49.0000	-2.05
49.5000	-2.05
50.0000	-2.07
50.5000	-2.09
51.0000	-2.10
51.5000	-2.11
52.0000	-2.11
52.5000	-2.13
53.0000	-2.20
53.5000	-2.45
54.0000	-2.35
