155.5000	22.02
156.0000	22.03
156.5000	22.05
157.0000	22.07
157.5000	22.09
158.0000	22.10
158.5000	22.12
159.0000	22.13
159.5000	22.15
160.0000	22.16
160.5000	22.17
161.0000	22.19
161.5000	22.20
162.0000	22.22
162.5000	22.23
163.0000	22.24
163.5000	22.25
164.0000	22.27
164.5000	22.27
165.0000	22.29
165.5000	22.30
166.0000	22.31
166.5000	22.32
167.0000	22.34
167.5000	22.35
168.0000	22.36
168.5000	22.38
169.0000	22.38
169.5000	22.39
170.0000	22.40
170.5000	22.41
171.0000	22.42
